"","log_depth","SST","SBT","SBS","SST_seasonality","SBT_seasonality","SBS_seasonality","mixed_layer","ice_days"
"1",6.39708014389216,6.722184,1.9697598,35.04862,1.45526616695182,0.214504273415888,0.0142608572906609,4.2583003,0
"2",5.1371495239212,4.686761,0.7004328,34.79085,0.957360309084706,0.170377636811522,0.0638864836459217,38.26852,0
"3",5.49239039519283,4.965838,4.219202,35.083797,0.760085603840808,0.308368681675186,0.0114892822998811,25.706102,0
"4",5.67917791652226,8.519057,4.9111495,34.834305,0.653941513642765,0.245679503674008,0.0594642268359132,18.34084,0
"5",4.91070165589459,13.743174,6.791569,34.725433,1.80499443660992,0.271164117763458,0.0511431893215177,3.8332636,0
"6",5.31264922309673,12.924697,6.690104,34.886494,1.77914530366214,0.170670593785346,0.0406634786334243,4.45492,0
"7",5.3264938546101,13.054159,6.4411883,34.788902,1.67404773538797,0.169926795384244,0.0246931529353615,4.7417984,0
"8",5.36814739418864,12.643274,6.7247944,35.10141,1.96645713031284,0.0845599117302243,0.00592196298892033,4.847226,0
"9",5.26227528419098,12.806327,6.676888,35.071064,2.03583513826953,0.098831196329983,0.0114050933626641,5.177888,0
"10",5.52622403618233,12.1116,6.5244207,35.135597,1.84216928387901,0.101205320403666,0.00516903940724869,5.5873985,0
"11",5.97205575924687,11.314172,5.6587515,35.159412,1.55254109024582,0.12866129338741,0.00841622569358422,5.9306855,0
"12",6.13192320324347,10.689272,4.889728,35.151936,1.3895374553243,0.143876036573016,0.003417259008444,5.8787484,0
"13",6.15674781479985,10.576793,3.2815137,35.065742,1.44760551642127,0.377349449194958,0.0150305568278171,5.4670973,0
"14",5.87215880271887,10.005148,4.36512,35.114487,1.63626901341978,0.32112838845662,0.00630197618009517,4.110312,0
"15",6.0717050198401,10.982716,3.4974816,35.090458,1.55165032425341,0.234850070179156,0.00995500034536099,4.591474,0
"16",5.89881778475634,11.011233,5.7057676,35.14646,1.47905465972373,0.0998987089524511,0.00931862585669263,4.835511,0
"17",5.89188617150144,11.27704,5.4762692,35.14297,1.58015139697091,0.137084936898025,0.00759851463716642,7.508041,0
"18",5.89730852600619,11.274488,5.4681697,35.14147,1.59148391822579,0.122706620690718,0.00738756444859065,7.525164,0
"19",5.80318140532663,12.095594,5.331824,35.095295,1.84031250386472,0.328583298766206,0.0200086287722071,10.047185,0
"20",5.08207134747113,7.093732,3.546713,35.06057,1.65981242518334,0.284345911290389,0.00560132360419993,14.127872,0
"21",5.57418132943347,8.869114,3.1595972,35.08469,1.74176933559664,0.257298342379326,0.00802047583582554,12.568262,0
"22",4.37345192671753,7.44052,3.299833,34.995502,1.85412163204905,0.281265452426774,0.101547983291799,13.856073,2
"23",5.31867513384314,8.425176,3.4676285,35.074276,1.74778799557622,0.118868515872458,0.00284521015222448,12.243066,0
"24",6.08689317444258,9.218325,2.7234979,35.067986,1.72499998570983,0.192897206765279,0.00432712344712787,13.743788,0
"25",6.0918408270743,9.727394,2.4217002,35.069157,1.74132669579023,0.168862278310297,0.00804371902563549,14.127015,0
"26",5.96299989556519,10.009559,3.9977555,35.104794,1.78915751023886,0.353753509210643,0.00883343446309293,15.062702,0
"27",6.10640398802279,9.960238,2.264268,35.073746,1.76486018576278,0.196764544821053,0.00791764755870288,19.065434,0
"28",6.06193086254305,10.207622,2.9487748,35.075233,1.75958439525203,0.26423202947134,0.00635076512791865,17.297688,0
"29",5.9391570543846,11.715768,5.155952,35.077972,2.18135632350141,0.1693153311283,0.00683949777812865,7.756905,0
"30",5.61242566995633,12.0323,6.138629,35.093502,2.10075709897021,0.20486674919043,0.0124868262421978,6.4641256,0
